Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
1356,Bogra,1948,1,25.8,11.7,8.140625,74.21875,0.875925926,1.1,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1948.01,
1357,Bogra,1948,2,33.3,13.3,11.140625,66.53125,1.022222222,1.9,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1948.02,
1358,Bogra,1948,3,38.3,17.4,25.3125,61.8125,1.340740741,2.1,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1948.03,
1359,Bogra,1948,4,39.5,22.7,69.140625,66.203125,1.740740741,3.7,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1948.04,
1360,Bogra,1948,5,36.1,23.1,179.890625,76.859375,1.781481481,4.3,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1948.05,
1361,Bogra,1948,6,33.5,25.7,315.578125,84.4375,1.701851852,5.7,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1948.06,
1362,Bogra,1948,7,33.1,26.4,363.71875,86.1875,1.577777778,6.2,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1948.07,1
1363,Bogra,1948,8,33.3,26.4,307.015625,85.671875,1.424074074,6.1,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1948.08,
1364,Bogra,1948,9,34.7,25.9,269.046875,85.578125,1.205555556,5.9,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1948.09,
1365,Bogra,1948,10,33.8,22.9,145.984375,82.21875,0.809259259,3.1,7.4,41883,435303.7,751187.5,24.88,89.36,20,1948.1,
1366,Bogra,1948,11,31.9,18.7,12.890625,76.609375,0.631481481,3.9,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1948.11,
1367,Bogra,1948,12,26.9,12.7,6.390625,75.90625,0.685185185,0.7,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1948.12,
1368,Bogra,1949,1,27.5,11.9,8.140625,74.21875,0.875925926,0.7,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1949.01,
1369,Bogra,1949,2,29.7,13.8,11.140625,66.53125,1.022222222,1,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1949.02,
1370,Bogra,1949,3,34.2,18.2,25.3125,61.8125,1.340740741,1,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1949.03,
1371,Bogra,1949,4,35.9,22.7,69.140625,66.203125,1.740740741,4.3,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1949.04,
1372,Bogra,1949,5,34.1,24,179.890625,76.859375,1.781481481,4.2,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1949.05,
1373,Bogra,1949,6,33.5,25.7,315.578125,84.4375,1.701851852,5.7,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1949.06,
1374,Bogra,1949,7,32,26.1,363.71875,86.1875,1.577777778,6.1,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1949.07,1
1375,Bogra,1949,8,32.2,26.2,307.015625,85.671875,1.424074074,7,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1949.08,
1376,Bogra,1949,9,32.5,25.6,269.046875,85.578125,1.205555556,5.3,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1949.09,
1377,Bogra,1949,10,32.1,23.2,145.984375,82.21875,0.809259259,3.8,7.4,41883,435303.7,751187.5,24.88,89.36,20,1949.1,
1378,Bogra,1949,11,30.7,18.1,12.890625,76.609375,0.631481481,1,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1949.11,
1379,Bogra,1949,12,28.1,13.3,6.390625,75.90625,0.685185185,0.3,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1949.12,
1380,Bogra,1950,1,25.8,11.7,0,68,0.875925926,0.8,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1950.01,
1381,Bogra,1950,2,29.7,13.8,18,68,1.022222222,1.5,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1950.02,
1382,Bogra,1950,3,34.2,18.2,36,60,1.340740741,2.1,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1950.03,
1383,Bogra,1950,4,35.9,22.7,2,45,1.740740741,1.8,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1950.04,
1384,Bogra,1950,5,34.1,24,123,73,1.781481481,4.5,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1950.05,
1385,Bogra,1950,6,33.5,25.7,180,86,1.701851852,6.9,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1950.06,
1386,Bogra,1950,7,32,26.1,158,87,1.577777778,6.8,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1950.07,
1387,Bogra,1950,8,32.2,26.2,555,89,1.424074074,7.1,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1950.08,1
1388,Bogra,1950,9,32.5,25.6,102,82,1.205555556,5.7,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1950.09,
1389,Bogra,1950,10,32.1,23.2,182,83,0.809259259,4.9,7.4,41883,435303.7,751187.5,24.88,89.36,20,1950.1,
1390,Bogra,1950,11,30.7,18.1,21,76,0.631481481,1.7,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1950.11,
1391,Bogra,1950,12,28.1,13.3,0,73,0.685185185,0.9,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1950.12,
1392,Bogra,1951,1,25.8,11.7,5,71,0.875925926,0.7,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1951.01,
1393,Bogra,1951,2,29.7,13.8,0,51,1.022222222,0.1,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1951.02,
1394,Bogra,1951,3,34.2,18.2,13,48,1.340740741,2.9,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1951.03,
1395,Bogra,1951,4,35.9,22.7,0,49,1.740740741,2.3,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1951.04,
1396,Bogra,1951,5,34.1,24,90,71,1.781481481,4,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1951.05,
1397,Bogra,1951,6,33.5,25.7,351,86,1.701851852,6.4,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1951.06,
1398,Bogra,1951,7,32,26.1,390,86,1.577777778,6.8,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1951.07,1
1399,Bogra,1951,8,32.2,26.2,226,85,1.424074074,6.6,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1951.08,
1400,Bogra,1951,9,32.5,25.6,86,83,1.205555556,5,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1951.09,
1401,Bogra,1951,10,32.1,23.2,169,84,0.809259259,4.7,7.4,41883,435303.7,751187.5,24.88,89.36,20,1951.1,
1402,Bogra,1951,11,30.7,18.1,21,78,0.631481481,1.9,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1951.11,
1403,Bogra,1951,12,28.1,13.3,0,72,0.685185185,0.9,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1951.12,
1404,Bogra,1952,1,33.2,12.3,0,66,0.875925926,1,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1952.01,
1405,Bogra,1952,2,34.3,14.4,0,53,1.022222222,2.1,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1952.02,
1406,Bogra,1952,3,36.9,17.2,13,57,1.340740741,3.2,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1952.03,
1407,Bogra,1952,4,41.5,22.3,192,60,1.740740741,3.7,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1952.04,
1408,Bogra,1952,5,35.4,23.2,114,75,1.781481481,4.7,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1952.05,
1409,Bogra,1952,6,37.1,25.7,393,82,1.701851852,5.8,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1952.06,1
1410,Bogra,1952,7,35.8,26,336,84,1.577777778,6.8,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1952.07,1
1411,Bogra,1952,8,33.4,26.5,203,83,1.424074074,6,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1952.08,
1412,Bogra,1952,9,35.4,25.9,376,84,1.205555556,6.2,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1952.09,1
1413,Bogra,1952,10,33.5,24,234,77,0.809259259,4.2,7.4,41883,435303.7,751187.5,24.88,89.36,20,1952.1,
1414,Bogra,1952,11,32.4,19,66,73,0.631481481,2.5,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1952.11,
1415,Bogra,1952,12,27.5,13.3,0,68,0.685185185,1,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1952.12,
1416,Bogra,1953,1,25.8,11.7,8,79,0.875925926,2.3,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1953.01,
1417,Bogra,1953,2,29.7,13.8,9,74,1.022222222,2.1,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1953.02,
1418,Bogra,1953,3,34.2,18.2,90,80,1.340740741,3.6,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1953.03,
1419,Bogra,1953,4,35.9,22.7,32,66,1.740740741,3.3,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1953.04,
1420,Bogra,1953,5,34.1,24,146,82,1.781481481,5.6,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1953.05,
1421,Bogra,1953,6,33.5,25.7,140,86,1.701851852,7,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1953.06,
1422,Bogra,1953,7,32,26.1,57,89,1.577777778,7.2,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1953.07,
1423,Bogra,1953,8,32.2,26.2,128,84,1.424074074,6,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1953.08,
1424,Bogra,1953,9,32.5,25.6,351,87,1.205555556,6,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1953.09,1
1425,Bogra,1953,10,32.1,23.2,93,79,0.809259259,2.7,7.4,41883,435303.7,751187.5,24.88,89.36,20,1953.1,
1426,Bogra,1953,11,30.7,18.1,4,73,0.631481481,1.7,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1953.11,
1427,Bogra,1953,12,28.1,13.3,0,74,0.685185185,1,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1953.12,
1428,Bogra,1954,1,25.8,11.7,17,76,0.875925926,0.8,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1954.01,
1429,Bogra,1954,2,32.2,14.8,19,68,1.022222222,2.1,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1954.02,
1430,Bogra,1954,3,37.8,17,0,52,1.340740741,1.7,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1954.03,
1431,Bogra,1954,4,42.8,24.9,14,57,1.740740741,2.1,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1954.04,
1432,Bogra,1954,5,42.2,25,145,73,1.781481481,4.5,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1954.05,
1433,Bogra,1954,6,33.9,25.2,597,89,1.701851852,6.6,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1954.06,1
1434,Bogra,1954,7,32,26.1,501,89,1.577777778,7,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1954.07,1
1435,Bogra,1954,8,32.2,26.2,283,88,1.424074074,7.1,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1954.08,
1436,Bogra,1954,9,32.5,25.6,221,84,1.205555556,5.9,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1954.09,
1437,Bogra,1954,10,32.1,23.2,88,82,0.809259259,4.4,7.4,41883,435303.7,751187.5,24.88,89.36,20,1954.1,
1438,Bogra,1954,11,30.7,18.1,0,76,0.631481481,0.6,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1954.11,
1439,Bogra,1954,12,28.1,13.3,5,75,0.685185185,1.1,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1954.12,
1440,Bogra,1955,1,25.8,11.7,8,70,0.875925926,1.5,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1955.01,
1441,Bogra,1955,2,29.7,13.8,6,56,1.022222222,0.7,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1955.02,
1442,Bogra,1955,3,34.2,18.2,30,56,1.340740741,2.2,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1955.03,
1443,Bogra,1955,4,35.9,22.7,50,54,1.740740741,2.4,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1955.04,
1444,Bogra,1955,5,34.1,24,240,74,1.781481481,4.5,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1955.05,
1445,Bogra,1955,6,33.5,25.7,332,85,1.701851852,6.4,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1955.06,
1446,Bogra,1955,7,32,26.1,504,89,1.577777778,6.8,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1955.07,1
1447,Bogra,1955,8,32.2,26.2,505,89,1.424074074,6.6,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1955.08,1
1448,Bogra,1955,9,32.5,25.6,332,86,1.205555556,5.8,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1955.09,1
1449,Bogra,1955,10,32.1,23.2,142,81,0.809259259,3.1,7.4,41883,435303.7,751187.5,24.88,89.36,20,1955.1,
1450,Bogra,1955,11,30.7,18.1,44,79,0.631481481,2,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1955.11,
1451,Bogra,1955,12,28.1,13.3,0,77,0.685185185,0.4,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1955.12,
1452,Bogra,1956,1,31.1,10.9,8,74,0.875925926,0.7,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1956.01,
1453,Bogra,1956,2,32.8,12.3,2,63,1.022222222,0.9,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1956.02,
1454,Bogra,1956,3,37.2,18.5,48,65,1.340740741,2.6,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1956.03,
1455,Bogra,1956,4,43.3,22.3,49,63,1.740740741,2.7,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1956.04,
1456,Bogra,1956,5,36.7,24.9,177,83,1.781481481,5.6,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1956.05,
1457,Bogra,1956,6,37.8,25.3,467,88,1.701851852,6.6,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1956.06,1
1458,Bogra,1956,7,37.8,26.1,145,84,1.577777778,5.6,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1956.07,
1459,Bogra,1956,8,32.2,26.2,515,87,1.424074074,6.2,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1956.08,1
1460,Bogra,1956,9,32.5,25.6,154,85,1.205555556,5.1,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1956.09,
1461,Bogra,1956,10,32.1,23.2,276,84,0.809259259,4.2,7.4,41883,435303.7,751187.5,24.88,89.36,20,1956.1,
1462,Bogra,1956,11,30.7,18.1,23,75,0.631481481,1.8,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1956.11,
1463,Bogra,1956,12,28.1,13.3,8,75,0.685185185,0.9,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1956.12,
1464,Bogra,1957,1,25.8,11.7,48,77,0.875925926,1.8,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1957.01,
1465,Bogra,1957,2,29.7,13.8,32,68,1.022222222,1.4,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1957.02,
1466,Bogra,1957,3,37.8,18.2,35,59,1.340740741,1.8,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1957.03,
1467,Bogra,1957,4,35.9,22.7,0,47,1.740740741,1.7,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1957.04,
1468,Bogra,1957,5,34.1,24,0,62,1.781481481,3.2,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1957.05,
1469,Bogra,1957,6,33.5,25.7,287,85,1.701851852,5.6,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1957.06,
1470,Bogra,1957,7,32,26.1,490,87,1.577777778,6,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1957.07,1
1471,Bogra,1957,8,32.2,26.2,197,85,1.424074074,5.3,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1957.08,
1472,Bogra,1957,9,32.5,25.6,173,84,1.205555556,4.6,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1957.09,
1473,Bogra,1957,10,32.1,23.2,83,79,0.809259259,2.5,7.4,41883,435303.7,751187.5,24.88,89.36,20,1957.1,
1474,Bogra,1957,11,37.8,18.1,0,72,0.631481481,0.8,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1957.11,
1475,Bogra,1957,12,28.1,13.3,0,73,0.685185185,0.6,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1957.12,
1476,Bogra,1958,1,29.8,12.9,1,69,0.875925926,1.1,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1958.01,
1477,Bogra,1958,2,37.8,13.4,49,62,1.022222222,1.7,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1958.02,
1478,Bogra,1958,3,43.5,17.2,254,48,1.340740741,1.4,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1958.03,
1479,Bogra,1958,4,40.5,23.5,43,59,1.740740741,2.5,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1958.04,
1480,Bogra,1958,5,43.9,24.9,121,76,1.781481481,3.7,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1958.05,
1481,Bogra,1958,6,43.4,26.3,161,79,1.701851852,4.7,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1958.06,
1482,Bogra,1958,7,37.8,26.7,372,83,1.577777778,5.5,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1958.07,1
1483,Bogra,1958,8,34.7,26.1,442,88,1.424074074,6.2,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1958.08,1
1484,Bogra,1958,9,33.4,26.5,303,85,1.205555556,5,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1958.09,1
1485,Bogra,1958,10,34,24.3,83,82,0.809259259,3.4,7.4,41883,435303.7,751187.5,24.88,89.36,20,1958.1,
1486,Bogra,1958,11,32.1,18.4,5,77,0.631481481,1.1,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1958.11,
1487,Bogra,1958,12,28.7,14.5,0,78,0.685185185,0.9,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1958.12,
1488,Bogra,1959,1,26.3,11.9,35,79,0.875925926,1.8,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1959.01,
1489,Bogra,1959,2,37.8,12.9,0,71,1.022222222,0.8,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1959.02,
1490,Bogra,1959,3,38,16.6,119,64,1.340740741,1.7,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1959.03,
1491,Bogra,1959,4,39.4,23.6,51,73,1.740740741,2.6,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1959.04,
1492,Bogra,1959,5,40.6,24.3,180,82,1.781481481,4,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1959.05,
1493,Bogra,1959,6,37.8,25.8,285,88,1.701851852,6,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1959.06,
1494,Bogra,1959,7,34.6,26.6,125,86,1.577777778,6,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1959.07,
1495,Bogra,1959,8,34.1,26.2,722,87,1.424074074,6.1,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1959.08,1
1496,Bogra,1959,9,37.8,25.6,312,86,1.205555556,5.5,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1959.09,
1497,Bogra,1959,10,32.2,23.3,633,88,0.809259259,4.3,7.4,41883,435303.7,751187.5,24.88,89.36,20,1959.1,1
1498,Bogra,1959,11,37.8,17.3,0,77,0.631481481,0.9,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1959.11,
1499,Bogra,1959,12,27.8,13.8,0,76,0.685185185,0.8,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1959.12,
1500,Bogra,1960,1,27.3,11.4,0,67,0.8,1.1,7.296226415,41883,435303.7,751187.5,24.88,89.36,20,1960.01,
1501,Bogra,1960,2,37.8,14.1,0,60,0.6,0.3,8.267924528,41883,435303.7,751187.5,24.88,89.36,20,1960.02,
1502,Bogra,1960,3,39.6,17.5,34,60,1.2,2.5,8.573584906,41883,435303.7,751187.5,24.88,89.36,20,1960.03,
1503,Bogra,1960,4,43.4,22.6,0,44,1.5,0.7,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1960.04,
1504,Bogra,1960,5,43,25.3,187,69,1.7,4.2,7.303773585,41883,435303.7,751187.5,24.88,89.36,20,1960.05,
1505,Bogra,1960,6,37.8,25.6,107,85,1.5,5.5,4.939622642,41883,435303.7,751187.5,24.88,89.36,20,1960.06,
1506,Bogra,1960,7,33.4,26,311,88,1.4,7.1,4.435849057,41883,435303.7,751187.5,24.88,89.36,20,1960.07,
1507,Bogra,1960,8,35.1,26.7,256,87,1.2,6.5,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1960.08,
1508,Bogra,1960,9,42.6,25.9,406,90,1,6.1,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1960.09,1
1509,Bogra,1960,10,37.8,23.5,41,81,0.8,2.5,7.4,41883,435303.7,751187.5,24.88,89.36,20,1960.1,
1510,Bogra,1960,11,42.3,17,6,78,0.6,1.7,8.194339623,41883,435303.7,751187.5,24.88,89.36,20,1960.11,
1511,Bogra,1960,12,37.8,13.3,0,77,0.5,1.3,7.596226415,41883,435303.7,751187.5,24.88,89.36,20,1960.12,
1512,Bogra,1961,1,29,12.5,24,77,0.5,1,8.8,41883,435303.7,751187.5,24.88,89.36,20,1961.01,
1513,Bogra,1961,2,29.7,12.4,27,68,1,2.1,7.9,41883,435303.7,751187.5,24.88,89.36,20,1961.02,
1514,Bogra,1961,3,38.3,18.5,1,59,1.2,1.5,8.5,41883,435303.7,751187.5,24.88,89.36,20,1961.03,
1515,Bogra,1961,4,42,22.6,31,61,1.5,2.2,8.9,41883,435303.7,751187.5,24.88,89.36,20,1961.04,
1516,Bogra,1961,5,41.2,24,130,82,1.3,4.1,8.4,41883,435303.7,751187.5,24.88,89.36,20,1961.05,
1517,Bogra,1961,6,35.8,25.3,319,87,1.2,6.1,5.1,41883,435303.7,751187.5,24.88,89.36,20,1961.06,
1518,Bogra,1961,7,34.6,26.3,152,85,1.1,6.2,5.6,41883,435303.7,751187.5,24.88,89.36,20,1961.07,
1519,Bogra,1961,8,34.2,26.3,492,89,1,5.9,5.9,41883,435303.7,751187.5,24.88,89.36,20,1961.08,1
1520,Bogra,1961,9,34.6,25.8,101,85,1.1,5,6.3,41883,435303.7,751187.5,24.88,89.36,20,1961.09,
1521,Bogra,1961,10,33.4,23.7,212,84,0.7,3.7,6.9,41883,435303.7,751187.5,24.88,89.36,20,1961.1,
1522,Bogra,1961,11,30.7,16.9,4,79,0.6,1.2,8.4,41883,435303.7,751187.5,24.88,89.36,20,1961.11,
1523,Bogra,1961,12,30.6,11.3,0,77,0.8,0.8,8.4,41883,435303.7,751187.5,24.88,89.36,20,1961.12,
1524,Bogra,1962,1,27.4,10.7,9,74,0.7,0.6,8.8,41883,435303.7,751187.5,24.88,89.36,20,1962.01,
1525,Bogra,1962,2,37.8,14.4,16,69,0.7,1.7,9,41883,435303.7,751187.5,24.88,89.36,20,1962.02,
1526,Bogra,1962,3,40.3,16.9,1,51,1.2,0.9,9.7,41883,435303.7,751187.5,24.88,89.36,20,1962.03,
1527,Bogra,1962,4,41.1,22.4,12,56,1.2,2.7,8.4,41883,435303.7,751187.5,24.88,89.36,20,1962.04,
1528,Bogra,1962,5,37.8,23.2,287,79,1.3,4.8,7.5,41883,435303.7,751187.5,24.88,89.36,20,1962.05,
1529,Bogra,1962,6,34.6,25.5,203,87,1,6.3,4.4,41883,435303.7,751187.5,24.88,89.36,20,1962.06,
1530,Bogra,1962,7,35.4,26.3,278,85,1.1,5.7,6.7,41883,435303.7,751187.5,24.88,89.36,20,1962.07,
1531,Bogra,1962,8,34.4,26.2,224,87,1,6.6,4.3,41883,435303.7,751187.5,24.88,89.36,20,1962.08,
1532,Bogra,1962,9,34.3,26.2,65,82,0.8,4.8,6.8,41883,435303.7,751187.5,24.88,89.36,20,1962.09,
1533,Bogra,1962,10,33.8,22.6,37,80,0.5,2.6,7.6,41883,435303.7,751187.5,24.88,89.36,20,1962.1,
1534,Bogra,1962,11,32.6,16.3,0,73,0.3,0.5,9.2,41883,435303.7,751187.5,24.88,89.36,20,1962.11,
1535,Bogra,1962,12,37.8,13,0,74,0.4,1.1,8.6,41883,435303.7,751187.5,24.88,89.36,20,1962.12,
1536,Bogra,1963,1,37.8,10.9,0,71,0.5,0.4,8.8,41883,435303.7,751187.5,24.88,89.36,20,1963.01,
1537,Bogra,1963,2,37.8,13.2,0,61,0.5,0.5,9.2,41883,435303.7,751187.5,24.88,89.36,20,1963.02,
1538,Bogra,1963,3,39,17.4,13,59,0.9,1.3,8.4,41883,435303.7,751187.5,24.88,89.36,20,1963.03,
1539,Bogra,1963,4,40.2,21.4,48,65,1.3,3.4,8,41883,435303.7,751187.5,24.88,89.36,20,1963.04,
1540,Bogra,1963,5,38.3,23.1,187,80,1.5,4.8,7.8,41883,435303.7,751187.5,24.88,89.36,20,1963.05,
1541,Bogra,1963,6,35.3,25.6,380,86,2,6,4.8,41883,435303.7,751187.5,24.88,89.36,20,1963.06,
1542,Bogra,1963,7,33.9,26.5,457,88,1.6,6.6,5.3,41883,435303.7,751187.5,24.88,89.36,20,1963.07,1
1543,Bogra,1963,8,37.8,26.5,206,86,1.8,5.8,5.4,41883,435303.7,751187.5,24.88,89.36,20,1963.08,
1544,Bogra,1963,9,34.4,26.2,161,84,1.1,4.4,6.9,41883,435303.7,751187.5,24.88,89.36,20,1963.09,
1545,Bogra,1963,10,33.3,22.8,224,85,0.9,3.3,7,41883,435303.7,751187.5,24.88,89.36,20,1963.1,
1546,Bogra,1963,11,29.8,17.4,17,81,0.7,1.1,9.5,41883,435303.7,751187.5,24.88,89.36,20,1963.11,
1547,Bogra,1963,12,37.8,13.4,1,75,0.8,0.9,8.6,41883,435303.7,751187.5,24.88,89.36,20,1963.12,
1548,Bogra,1964,1,29.4,10.6,0,66,0.9,0.6,8.6,41883,435303.7,751187.5,24.88,89.36,20,1964.01,
1549,Bogra,1964,2,37.8,13.7,10,60,1.2,1.3,8.3,41883,435303.7,751187.5,24.88,89.36,20,1964.02,
1550,Bogra,1964,3,38.3,19,21,52,1.3,0.9,8.2,41883,435303.7,751187.5,24.88,89.36,20,1964.03,
1551,Bogra,1964,4,40.1,22.8,69,70,1.9,3.5,7.1,41883,435303.7,751187.5,24.88,89.36,20,1964.04,
1552,Bogra,1964,5,34.2,23.9,184,77,1.6,4.1,8.1,41883,435303.7,751187.5,24.88,89.36,20,1964.05,
1553,Bogra,1964,6,39.4,25.8,263,85,2.2,6.5,2.4,41883,435303.7,751187.5,24.88,89.36,20,1964.06,
1554,Bogra,1964,7,32.9,25.7,461,88,1.8,6.8,3.4,41883,435303.7,751187.5,24.88,89.36,20,1964.07,1
1555,Bogra,1964,8,35,26.7,188,85,1.4,5.7,6.2,41883,435303.7,751187.5,24.88,89.36,20,1964.08,
1556,Bogra,1964,9,34.2,26.1,245,86,1,5.5,5.5,41883,435303.7,751187.5,24.88,89.36,20,1964.09,
