Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
759,Barisal,2012,4,37.3,23.7,223,79,2.9,4.1,7.3,41950,536809.8,510151.9,22.7,90.36,4,2012.04,1
760,Barisal,2012,5,36.6,25.9,105,80,2.2,3.8,6.9,41950,536809.8,510151.9,22.7,90.36,4,2012.05,
761,Barisal,2012,6,36.7,27.2,205,86,2.3,6.6,3.8,41950,536809.8,510151.9,22.7,90.36,4,2012.06,1
762,Barisal,2012,7,34.2,26.5,275,89,2.2,6.9,3.7,41950,536809.8,510151.9,22.7,90.36,4,2012.07,1
763,Barisal,2012,8,34.6,26.2,270,87,1.8,6.5,5.1,41950,536809.8,510151.9,22.7,90.36,4,2012.08,1
764,Barisal,2012,9,35,26,381,90,1.3,5.9,4.1,41950,536809.8,510151.9,22.7,90.36,4,2012.09,1
765,Barisal,2012,10,34.6,23.3,70,86,1.1,3.2,6.9,41950,536809.8,510151.9,22.7,90.36,4,2012.1,
766,Barisal,2012,11,32.7,18.7,44,83,1.2,2.5,6.1,41950,536809.8,510151.9,22.7,90.36,4,2012.11,
767,Barisal,2012,12,28.8,12.7,0,85,1.4,1.1,5.9,41950,536809.8,510151.9,22.7,90.36,4,2012.12,
768,Barisal,2013,1,28.7,10.6,0,80,1.4,0.3,7.1,41950,536809.8,510151.9,22.7,90.36,4,2013.01,
769,Barisal,2013,2,32.3,14.8,6,76,1.3,1.6,7.7,41950,536809.8,510151.9,22.7,90.36,4,2013.02,
770,Barisal,2013,3,36.2,21,5,76,1.9,1.8,8.6,41950,536809.8,510151.9,22.7,90.36,4,2013.03,
771,Barisal,2013,4,36.2,24,64,76,2.5,3.5,8.2,41950,536809.8,510151.9,22.7,90.36,4,2013.04,
772,Barisal,2013,5,37.5,24.8,701,87,4.1,6.9,3.8,41950,536809.8,510151.9,22.7,90.36,4,2013.05,1
773,Barisal,2013,6,36,26.8,277,85,2.4,5.7,5.7,41950,536809.8,510151.9,22.7,90.36,4,2013.06,1
774,Barisal,2013,7,33,26.5,377,87,3.1,6.4,4.7,41950,536809.8,510151.9,22.7,90.36,4,2013.07,1
775,Barisal,2013,8,34,26.2,398,88,2.5,6.4,4,41950,536809.8,510151.9,22.7,90.36,4,2013.08,1
776,Barisal,2013,9,35,26,312,88,2,5.7,4.2,41950,536809.8,510151.9,22.7,90.36,4,2013.09,1
777,Barisal,2013,10,34.2,24.4,181,88,1.9,4.7,4.9,41950,536809.8,510151.9,22.7,90.36,4,2013.1,
778,Barisal,2013,11,32.2,17.7,0,81,1,0.9,8.5,41950,536809.8,510151.9,22.7,90.36,4,2013.11,
779,Barisal,2013,12,29.5,14.2,0,82,1,0.5,6.7,41950,536809.8,510151.9,22.7,90.36,4,2013.12,
